code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP15234838,"""PHASE 2, MECHANICAL/ ELECTRICAL WORKS FOR NEW ACADEMY, ABUJA ""
",111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,3500000000.0,YES,HIGH,"The budget item directly supports the EFCC Academy which is explicitly mentioned in the mandate as providing training for investigative officers, making infrastructure development for the Academy clearly within scope.",0
ERGP15234839,"""OFFICE BUILDINGS FOR 3 NEW ZONAL DIRECTORATES ""
",111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,1400000000.0,YES,HIGH,Office buildings for new zonal directorates are necessary infrastructure to expand the EFCC's operational capacity to investigate and prosecute economic and financial crimes across different regions of Nigeria.,0
ERGP15234840,"""PURCHASE OF MOTOR VEHICLES (20 HILUXES, 20 BUSES AND CARS FOR MANAGEMENT STAFF) """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,1750000000.0,YES,HIGH,"The purchase of motor vehicles directly supports the EFCC's core investigative and enforcement functions by providing necessary transportation for field operations, investigations, and management activities required to carry out their mandate of investigating and prosecuting economic and financial crimes.",0
ERGP15234841,"""ACQUISITION OF LAND GOMBE, KADUNA, MARKUDI, BENIN, UYO AND IBADAN ZONAL DIRECTORATES """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,2100000000.0,YES,HIGH,Acquiring land for zonal directorates directly supports the EFCC's mandate by establishing regional operational bases necessary for investigating and prosecuting economic and financial crimes across Nigeria's different zones.,0
ERGP15234842,"""PURCHASE OF OFFICE FURNTURE AND FITTINGS FOR 3 NEW AND 14 EXISTING ZONAL DIRECTORATES """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,350000000.0,YES,HIGH,Office furniture and fittings for zonal directorates are necessary operational infrastructure to support the EFCC's core mandate of investigating and prosecuting economic and financial crimes across multiple locations.,0
ERGP15234843,"""OUTSTANDING FOR INFRASTRUCTURE DEVELOPMENT OF THE NEW ACADEMY, ABUJA (JB PLC CONSULTANTS) """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,490000000.0,YES,HIGH,"The budget item directly supports the EFCC Academy's infrastructure development, which aligns with the agency's mandate to provide training for investigative officers as explicitly mentioned in their functions.",0
ERGP15234844,"""PURCHASE AND FIREPROOF SECURITY SAFE AND CABINETS ""
",111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,210000000.0,YES,HIGH,"Fireproof security safes and cabinets are necessary for the EFCC to securely store evidence, documents, and seized assets related to financial crime investigations and prosecutions, which directly supports their core mandate.",0
ERGP15234845,"""INFRASTRUCTURE DEVELOPMENT OF NEW ACADEMY, ABUJA FOR AN ADDITIONAL 10 HECTARES """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,2100000000.0,YES,HIGH,"The budget item directly supports the EFCC Academy which provides training for investigative officers, a core function explicitly mentioned in the agency's mandate for building capacity to combat economic and financial crimes.",0
ERGP15234846,"""AWARD OF CONSULTANCY FOR NEW ACADEMY, ABUJA ADDITIONAL 10 HECTARES AND MAIN BUILDING """,111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,700000000.0,YES,HIGH,"The budget item directly supports the EFCC Academy's expansion, which aligns with the agency's mandate to provide training for investigative officers in economic and financial crimes.",0
ERGP15234847,"""COMPUTER SOFTWARE/ HARDWARE ACQUISITION AND FORENSIC ""
",111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,700000000.0,YES,HIGH,"Computer software/hardware acquisition and forensic tools are essential for the EFCC's mandate to investigate computer credit card fraud, examine suspicious financial transactions, and establish systems for collecting and analyzing information on economic and financial crimes.",0
ERGP15234848,"DESIGN AND CONSTRUCTION OF KANO OFFICE
",111009001,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),,3500000000.0,YES,HIGH,The construction of a Kano office directly supports the EFCC's mandate by providing necessary infrastructure for the agency to carry out its investigative and prosecutorial functions in that regional location.,0
ERGP14227510,PROCUREMENT OF ARMS AND AMMUNITION,116002001,DEFENCE HEADQUARTERS,,1465466100.0,YES,HIGH,"The procurement of arms and ammunition directly supports the Defence Headquarters' core mandate to defend Nigeria by land, sea, and air and maintain combat readiness of the Armed Forces.",0
ERGP14227544,PROCUREMENT OF MILITARY OPERATIONAL AND UTILITY VEHICLES,116002001,DEFENCE HEADQUARTERS,,653476446.0,YES,HIGH,"Procurement of military operational and utility vehicles directly supports the DHQ's mandate to maintain combat readiness and sustain deployed forces for defence operations by land, sea, and air.",0
ERGP14227561,CONSTRUCTION AND INFRASTRUCTURAL DEVELOPMENT OF BARRACKS ACCOMMODATION AND OFFICES BY DIRECT LABOUR,116002001,DEFENCE HEADQUARTERS,,1107699600.0,YES,HIGH,Construction and infrastructural development of barracks accommodation and offices directly supports the agency's mandate to maintain combat readiness and sustain forces by providing essential housing and operational facilities for military personnel.,0
ERGP14227592,PROCUREMENT OF COMMUNICATION EQUIPMENT,116002001,DEFENCE HEADQUARTERS,,525147854.0,YES,HIGH,"Communication equipment is essential for coordinating tri-service operations, strategic planning, and maintaining combat readiness across land, sea, and air forces as mandated by the DHQ's responsibilities.",0
ERGP14227617,"PROCUREMENT OF MILITARY KITS (UNIFORMS, HELMENTS AND BOOTS)",116002001,DEFENCE HEADQUARTERS,,1291865877.0,YES,HIGH,"Procurement of military kits including uniforms, helmets and boots is essential for maintaining combat readiness and sustaining forces as mandated by the Defence Headquarters' responsibility for deployment and sustenance of armed forces.",0
ERGP14237652,CIVIL MILITARY COOPERATION 2,116002001,DEFENCE HEADQUARTERS,,1400000000.0,YES,HIGH,"Civil-military cooperation directly supports the Defence Headquarters' mandate to maintain public safety and public order, coordinate joint operations, and nurture a people-centric Armed Forces through collaborative engagement with civilian populations.",0
ERGP14237663,DHQ CIMIC,116002001,DEFENCE HEADQUARTERS,,1648639354.0,YES,HIGH,CIMIC (Civil-Military Cooperation) activities fall directly within DHQ's mandate to maintain public safety and coordinate operations that require collaboration between military and civilian entities.,0
ERGP14247508,DEFENCE SIMULATION COMPLEX AND ACCOMODATION,116002001,DEFENCE HEADQUARTERS,,7104431703.0,YES,HIGH,"A defence simulation complex directly supports the DHQ's mandate for strategic planning, training, joint operations coordination, and maintaining combat readiness across all three services.",0
ERGP14247510,CONSTRUCTION OF SPECIAL FORCES ACCOMMODATION AND FURNISHING AT KUBWA,116002001,DEFENCE HEADQUARTERS,,9375000000.0,YES,HIGH,"Construction of special forces accommodation directly supports the DHQ's mandate to maintain combat readiness and sustain forces, as proper housing is essential infrastructure for military personnel operations.",0
ERGP14122520,"CONSTRUCTION OF DRDB ADMINISTRATIVE BLOCK
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,846907125.0,YES,HIGH,Construction of an administrative block is necessary infrastructure to support the Bureau's mandate of conducting and coordinating military research operations and managing partnerships with various institutions.,0
ERGP14227035,COORDINATION OF RESEARCH AND DEVELOPMENT EFFORTS OF THE ARMED FORCES OF NIGERIA,116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,112000000.0,YES,HIGH,This budget item directly matches the Bureau's core mandate of conducting and coordinating military research across various domains for the armed forces.,0
ERGP14227073,"PERIMETER FENCING/SITE PREPARATION FOR CONSTRUCTION OF RESEARCH CENTRES
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,498731514.0,YES,HIGH,Establishing physical infrastructure including research centres with proper security perimeter fencing directly supports the Bureau's core mandate to conduct military research and coordinate defence-related studies.,0
ERGP14227088,"PURCHASE OF 1 X TOYOTA COASTER BUS 2020 MODEL
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,105000000.0,PARTIAL,MEDIUM,"While vehicle procurement for transportation needs could support the Bureau's research coordination and partnership activities with external institutions, the specific purchase lacks clear connection to the agency's core mandate of conducting military research and development.",50
ERGP14227099,"PURCHASE OF 1 X TOYOTA HIACE BUS 2020 MODEL
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,84000000.0,PARTIAL,MEDIUM,"While the vehicle purchase could support the Bureau's transportation needs for research coordination activities and partnerships with external institutions, it represents general administrative support rather than core research and development functions.",50
ERGP14230179,"CONSTRUCTION OF AUDITORIUM
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,476000000.0,PARTIAL,MEDIUM,"An auditorium could support the Bureau's mandate to disseminate research findings and facilitate partnerships with academic institutions, though it's not a core research activity.",50
ERGP29132499,"RESEARCH INTO ARMED FORCES OF NIGERIA FORENSIC LABORATORY
",116002002,DEFENCE RESEARCH AND DEVELOPMENT BUREAU,,240430523.0,YES,HIGH,Research into forensic laboratory capabilities for the Armed Forces falls within the Bureau's mandate to conduct military research across various domains including medical research relevant to military operations and advise defence leadership on technological developments affecting military capabilities.,0
ERGP10225050,"PROVISION OF ALTERNATIVE POWER SUPPLY FOR DICON HEADQUARTERS
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,348950000.0,YES,HIGH,Providing alternative power supply for DICON headquarters is essential infrastructure that directly supports the corporation's core mandate of operating ordnance factories and manufacturing arms and ammunition.,0
ERGP10225062,"ELECTRIFICATION OF DICON EXPLOSIVE FACTORY, JEBBA
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,126000000.0,YES,HIGH,"Electrification of an explosive factory directly supports DICON's core mandate to operate ordnance factories for manufacturing arms and ammunition, as explosives are essential components in ammunition production.",0
ERGP12203067,"REHABILITATION OF ACCESS ROADS WITHIN DICON INDUSTRIAL COMPLEX
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,180576375.0,YES,HIGH,Rehabilitating access roads within DICON's industrial complex is necessary infrastructure maintenance that directly supports the corporation's mandate to operate and maintain ordnance factories and industrial facilities.,0
ERGP14203088,UPGRADE OF SECURITY FACILITIES AT DICON FACTORY COMPLEXES AND DICON HEAD QUARTERS,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,197327200.0,YES,HIGH,"Upgrading security facilities at DICON factory complexes and headquarters directly supports the corporation's core mandate to operate and maintain ordnance factories for arms and ammunition manufacturing, which requires robust security infrastructure.",0
ERGP14203090,"RENOVATION AND REHABILTATION OF WEAPONS ASSEMBLIES WORKSHOP
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,108725350.0,YES,HIGH,Renovating and rehabilitating weapons assemblies workshop directly supports DICON's core mandate to operate ordnance factories for manufacturing and supplying arms and ammunition.,0
ERGP14225038,PROCUREMENT OF LUBRICANTS AND CHEMICALS FOR AMMUNITION AND WEAPONS PRODUCTION LINES,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,202650000.0,YES,HIGH,The procurement of lubricants and chemicals for ammunition and weapons production lines directly supports DICON's core mandate to manufacture and supply arms and ammunition for Nigeria's defence needs.,0
ERGP14225046,REPAIR AND REPLACEMENT OF OBSOLETE/ DILAPIDATED ELECTRICAL EQUIPMENT AND INFRASTRUCTURE AT DICON ORDFAC,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,103600000.0,YES,HIGH,Maintaining and repairing electrical infrastructure at DICON's ordnance factories directly supports the agency's core mandate to operate and maintain ordnance factories for arms and ammunition manufacturing.,0
ERGP14225058,"REHABILITATION OF DICON EXPLOSIVE FACTORY BUILDINGS JEBBA
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,105000000.0,YES,HIGH,Rehabilitating explosive factory buildings directly supports DICON's core mandate to operate ordnance factories for manufacturing arms and ammunition.,0
ERGP14225060,"PURCHASE OF UTILITY VEHICLES
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,203000000.0,YES,HIGH,"Utility vehicles are essential operational equipment for DICON's mandate to operate ordnance factories, maintain subsidiaries, and support defence production activities across multiple facilities.",0
ERGP14225319,"PROCUREMENT OF RAW MATERIALS FOR WEAPONS AND AMMUNITION PRODUCTION
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,207060000.0,YES,HIGH,The procurement of raw materials for weapons and ammunition production directly supports DICON's core mandate to operate ordnance factories for the manufacture and supply of arms and ammunition to meet Nigeria's defence and security needs.,0
ERGP14225374,"PROCUREMENT OF TOOLS AND TOOLINGS FOR WEAPONS AND AMMUNITION LINES
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,204855000.0,YES,HIGH,The procurement of tools and toolings for weapons and ammunition lines directly supports DICON's core mandate to manufacture and supply arms and ammunition for Nigeria's defence and security needs.,0
ERGP14225438,PROVISION AND INSTALLATION OF FIRE-HYDRANTS AT ORDNANCE FACTORY COMPLEX,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,221481008.0,YES,HIGH,"The provision and installation of fire-hydrants at ordnance factory complex directly supports DICON's core mandate to operate and maintain ordnance factories for arms and ammunition manufacturing, as fire safety systems are essential infrastructure for such facilities.",0
ERGP19203085,"ESTABLISHMENT OF EFFLUENT PLANT AT DICON ORDFAC
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,112811864.0,YES,HIGH,"Establishing an effluent plant at DICON's ordnance factory is necessary for environmental compliance and safe operation of their manufacturing facilities, which directly supports their mandate to operate and maintain ordnance factories.",0
ERGP27228133,"RENOVATION AND UPGRADE OF DICON EXIBITION AND SHOWROOM
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,207550000.0,YES,HIGH,"An exhibition and showroom directly supports DICON's mandate to showcase its defence products and capabilities to potential clients, partners, and stakeholders, which is essential for fostering growth of indigenous defence companies and meeting Nigeria's defence needs.",0
ERGP30203086,CONSTRUCTION OF BLAST PROOF EXPLOSIVE RESEARCH LABORATORY AT DICON R&DC,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,80009376.0,YES,HIGH,The construction of a blast proof explosive research laboratory directly supports DICON's core mandate to manufacture arms and ammunition and aligns with the 2023 Act's provision to establish research and development institutes for scientific and technological advancement in defence.,0
ERGP30225067,"FURNISHING OF R&DC ADMINISTRATIVE BLOCK
",116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,70000000.0,YES,HIGH,"The furnishing of R&DC (Research and Development Center) administrative block directly supports DICON's mandate to establish the Defence Industry Technology, Research, and Development Institute (DITRDI) for scientific and technological advancement as outlined in the DICON Act 2023.",0
ERGP30225410,CONSTRUCTION AND EQUIPPING OF ELECTRICAL AND ELECTRONICS LABORATORY AT R&DC,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,266000000.0,YES,HIGH,"The construction and equipping of an electrical and electronics laboratory at R&DC directly supports DICON's mandate to operate ordnance factories and develop defence technology capabilities, particularly given the 2023 Act's establishment of the Defence Industry Technology, Research, and Development Institute (DITRDI) for scientific and technological advancement.",0
ERGP30240883,SKILL ACQUISITION AND GRANTS FOR WOMEN IN BWARI AREA COUNCIL OF FCT SENATORIAL DISTRICT,116010001,DEFENCE INDUSTRIES CORPORATION OF NIGERIA (DICON),,28000000.0,NO,HIGH,"The budget item for skill acquisition and grants for women in a specific geographic area falls outside DICON's mandate, which focuses on arms and ammunition production, defence technology development, and supporting defence-related industries rather than general social welfare or women's empowerment programs.",100
ERGP14230686,REHABILITATION / REPAIRS - LIBRARIES,116011001,DEFENCE INTELLIGENCE SCHOOL,,322857186.0,YES,HIGH,Libraries are essential educational infrastructure for an intelligence training college that provides courses in intelligence analysis and specialized tradecraft to build institutional capacity.,0
ERGP14230693,REHABILITATION / REPAIRS OF RESIDENTIAL BUILDING,116011001,DEFENCE INTELLIGENCE SCHOOL,,533320586.0,YES,HIGH,Rehabilitation of residential buildings is essential infrastructure maintenance that directly supports the College's mandate to provide security and intelligence training by ensuring proper accommodation facilities for staff and trainees.,0
ERGP14230697,CONSTRUCTION / PROVISION OF HOUSING,116011001,DEFENCE INTELLIGENCE SCHOOL,,816481392.0,YES,HIGH,"Construction and provision of housing directly supports the College's mandate to provide comprehensive training infrastructure for DIA staff, Armed Forces personnel, and other security agencies who require residential facilities during their intelligence and security training programs.",0
ERGP14230702,CONTRUCTION/PROVISION OF ELECTRICITY,116011001,DEFENCE INTELLIGENCE SCHOOL,,177486480.0,YES,HIGH,Construction and provision of electricity infrastructure is essential for establishing and maintaining the physical facilities required for the Defence Intelligence College to conduct its training programs and operations.,0
ERGP14230708,CONTRUCTION/PROVISION OF INFRASTRUCTURE,116011001,DEFENCE INTELLIGENCE SCHOOL,,289269863.0,YES,HIGH,Construction and provision of infrastructure is necessary for the Defence Intelligence College to establish and maintain the physical facilities required to conduct its mandated security and intelligence training programs for DIA staff and other security personnel.,0
ERGP14230712,CONTRUCTION/PROVISION OF WATER FACILITIES,116011001,DEFENCE INTELLIGENCE SCHOOL,,47520904.0,YES,HIGH,"Water facilities are essential infrastructure required to support the College's mandate of providing security and intelligence training for personnel, as adequate water supply is necessary for the operation of any educational and training institution.",0
ERGP14230716,PURCHASE OF SECURITY EQUIPMENT,116011001,DEFENCE INTELLIGENCE SCHOOL,,231463166.0,YES,HIGH,The purchase of security equipment directly supports the College's mandate to provide intelligence and security training with cutting-edge technology for defense personnel and security agencies.,0
ERGP14230491,"CONTRUCTION/PROVISION OF DEFENCE EQUIPMENTS
",116012001,DEFENCE INTELLIGENCE AGENCY,,2688704663.0,PARTIAL,MEDIUM,"While defence equipment could support the DIA's intelligence collection and counterintelligence operations, the construction/provision aspect suggests broader military infrastructure that may extend beyond the agency's specific intelligence mandate.",50
ERGP14230523,"CONSTRUCTION / PROVISION OF ROADS
",116012001,DEFENCE INTELLIGENCE AGENCY,,1707936454.0,PARTIAL,MEDIUM,"While road construction is not explicitly within DIA's core intelligence mandate, it could be justified for operational infrastructure needs such as access roads to secure facilities, safe houses, or strategic installations required for intelligence operations.",50
ERGP14230537,"PURCHASE OF TRUCKS
",116012001,DEFENCE INTELLIGENCE AGENCY,,686779636.0,YES,HIGH,"Trucks are essential transportation assets required for the DIA's intelligence collection operations, counterintelligence activities, and support to military operations across Nigeria's territory.",0
ERGP14230548,"CONSTRUCTION / PROVISION OF RESIDENTIAL BUILDINGS
",116012001,DEFENCE INTELLIGENCE AGENCY,,436177536.0,PARTIAL,MEDIUM,"While not explicitly stated in the core mandate, residential buildings could be necessary infrastructure to support DIA personnel and operations, though this requires justification that the construction directly supports the agency's intelligence and security functions.",50
ERGP14230586,"PURCHASE OF MOTOR VEHICLES
",116012001,DEFENCE INTELLIGENCE AGENCY,,665225236.0,YES,HIGH,"Motor vehicles are essential operational assets for the Defence Intelligence Agency to conduct intelligence collection, counterintelligence operations, and support military missions as outlined in their mandate.",0
ERGP14230601,"PURCHASE OF SECURITY EQUIPMENT
",116012001,DEFENCE INTELLIGENCE AGENCY,,393624856.0,YES,HIGH,"Security equipment purchases directly support the DIA's core intelligence collection functions (HUMINT, SIGINT, IMINT, OSINT) and counterintelligence operations as mandated under the National Security Agencies Act.",0
ERGP14230612,"REHABILITATION/REPAIRS OF HOUSING
",116012001,DEFENCE INTELLIGENCE AGENCY,,344562594.0,PARTIAL,MEDIUM,"While housing rehabilitation/repairs is not explicitly part of DIA's core intelligence mandate, it could be justified as necessary infrastructure maintenance to support personnel welfare and operational readiness at intelligence facilities.",50
ERGP14237279,PROVISION OF DIGITAL RESOURCE CENTRE/E LIBRARY FOR LEGISLATIVE CENTRE FOR SECURITY ANALYSIS,116012001,DEFENCE INTELLIGENCE AGENCY,,175000000.0,NO,HIGH,"Providing digital resource centres and e-libraries for legislative centres falls outside the DIA's core mandate of military intelligence collection, analysis, and counterintelligence operations focused on national security threats.",100
ERGP14237284,"SUPPLY OF LIBRARY BOOKS FOR NILDS LIBRARY AND CENTRE FOR SECURITY ANALYSIS
",116012001,DEFENCE INTELLIGENCE AGENCY,,133000000.0,NO,HIGH,"This budget item relates to supplying library books for NILDS (National Institute for Legislative and Democratic Studies) which is a legislative institution, not a defense intelligence function within the DIA's mandate of military intelligence collection, analysis, and counterintelligence operations.",100
ERGP14237290,COMMISSIONING OF RESEARCH STUDY AND DEPLOYMENT OF LEGISLATIVE SECURITY TRACKERS ON CURRENT PREVALENT SECURITY THREATS IN NORTH EAST REGION OF,116012001,DEFENCE INTELLIGENCE AGENCY,,175000000.0,YES,HIGH,"Research studies and deployment of security trackers to monitor threats in the North East region directly aligns with DIA's mandate to provide strategic military intelligence, early threat detection, and support operations against security threats like Boko Haram in that region.",0
ERGP14237298,SUPPLY OF ICT EQUIPMENT AND TRAINING MATERIALS FOR SELECTED SCHOOLS IN YOBE NORTH,116012001,DEFENCE INTELLIGENCE AGENCY,,280000000.0,NO,HIGH,"Supplying ICT equipment and training materials to schools is an educational development function that falls outside the DIA's core mandate of military intelligence collection, analysis, counterintelligence, and strategic security operations.",100
ERGP14237309,DEPLOYMENT OF SOLAR POWERED KIOSKS FOR PETTY TRADERS IN YOBE NORTH SENATORIAL DISTRICTS,116012001,DEFENCE INTELLIGENCE AGENCY,,182000000.0,NO,HIGH,"Deploying solar powered kiosks for petty traders is a commercial/economic development activity that falls completely outside the DIA's mandate of military intelligence collection, analysis, and counterintelligence operations.",100
ERGP14237313,DEPLOYMENT OF SOLAR POWERED ICT LEARNING CENTRES IN IN YOBE NORTH CONSTITUENCY,116012001,DEFENCE INTELLIGENCE AGENCY,,280000000.0,NO,HIGH,"Deploying solar powered ICT learning centres in a specific constituency is an educational infrastructure project that falls outside the DIA's mandate of military intelligence collection, analysis, and counterintelligence operations.",100
ERGP14237321,CAPACITY BUILDING WORKSHOP FOR PRIVATE SECURITY SECTORS IN THE NORTH EAST REGION,116012001,DEFENCE INTELLIGENCE AGENCY,,105000000.0,PARTIAL,MEDIUM,"While the DIA's mandate includes counterinsurgency support and intelligence operations in regions like the North East where Boko Haram operates, capacity building for private security sectors is not explicitly within their core intelligence functions, though it could indirectly support broader security objectives in the region.",50
ERGP14237329,COMPEDIUM ON THE ACTIVITIES OF THE PAST LEADERSHIP OF THE NATIONAL ASSEMBLY,116012001,DEFENCE INTELLIGENCE AGENCY,,70000000.0,NO,HIGH,"Creating a compendium on past National Assembly leadership activities is not related to military intelligence, defense operations, or national security matters that fall within the Defence Intelligence Agency's mandate.",100
ERGP14194553,DEVELOPMENT OF SPACE INNOVATION AND DEVELOPMENT CENTRE EPE,116018001,DEFENCE SPACE ADMINISTRATION,,182000000.0,YES,HIGH,"The development of a Space Innovation and Development Centre directly supports the DSA's mandate to create space competence, develop indigenous space capabilities, and produce space assets to meet operational requirements of the Armed Forces and security agencies.",0
ERGP14231327,CONSTRUCTION OF DRONE AND SURVEILLANCE LAB,116018001,DEFENCE SPACE ADMINISTRATION,,220500000.0,YES,HIGH,"Construction of a drone and surveillance lab directly supports the DSA's mandate to enhance military operations, cyberspace capabilities, and provide space-based surveillance services to the Armed Forces and security agencies.",0
ERGP14231343,EQUIPPING OF DRONE AND SURVEILLANCE HANGER,116018001,DEFENCE SPACE ADMINISTRATION,,84000000.0,YES,HIGH,"Equipping drone and surveillance hangars directly supports the DSA's mandate to enhance military operations, improve cyberspace capabilities, and provide space-based surveillance assets for security agencies.",0
ERGP14231354,PROCUREMENT OF EARTH OBSERVATION AND IMAGERY EQUIPMENT/SOFTWARE REQUIREMENT,116018001,DEFENCE SPACE ADMINISTRATION,,262500000.0,YES,HIGH,"The procurement of earth observation and imagery equipment/software directly supports the DSA's Earth Observation directorate and aligns with their mandate to provide geospatial intelligence, monitoring capabilities, and space-based assets for military and security operations.",0
ERGP14233511,DEFENCE INCIDENCE RESPONSE PLATFORM (DIRP),116018001,DEFENCE SPACE ADMINISTRATION,,1086400000.0,YES,HIGH,The Defence Incidence Response Platform directly aligns with the DSA's mandate to improve the Nigerian Armed Forces' cyberspace capabilities and their Cyber Security directorate responsibilities.,0
