code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP29225323,"PURCHASE OF PMS & ECM EQUIPMENT AND ACCESSORIES
",111001001,STATE HOUSE - HQTRS,,256309629.0,PARTIAL,MEDIUM,"While PMS (presumably fuel) and ECM equipment could support State House facility operations and security systems, the broad terminology makes it unclear if these purchases directly relate to presidential residence and office complex functions.",50
ERGP30102445,"UPGRADE OF STATE HOUSE LIBRARY
",111001001,STATE HOUSE - HQTRS,,9028123.0,YES,HIGH,Upgrading the State House library falls within the agency's mandate to manage State House facilities and infrastructure as part of the presidential office complex operations.,0
ERGP30114992,"DIGITAL MEDICAL REFERENCES FOR THE STATE HOUSE LIBRARY
",111001001,STATE HOUSE - HQTRS,,3219762.0,YES,HIGH,Digital medical references for the State House library support presidential support services and State House administration as part of maintaining comprehensive information resources within the presidential office complex.,0
ERGP6101477,"REHABILITATION OF ANIMAL ENCLOSURE/PROCUREMENT OF VET LAB EQUIPMENT
",111001001,STATE HOUSE - HQTRS,,21850216.0,PARTIAL,MEDIUM,"While not explicitly listed in core functions, the State House complex may reasonably maintain animal facilities (possibly for security, ceremonial, or grounds purposes) that would require rehabilitation and veterinary support as part of overall facility management.",50
ERGP7103741,"PURCHASE OF TYRES FOR BULLET PROOF VEHICLES, PLAIN CARS, CCU VEHICLES, PLATFORM TRUCKS, JEEPS, AMBULANCES AND OTHER UTILITY AND OPERATIONAL",111001001,STATE HOUSE - HQTRS,,115493119.0,YES,HIGH,"Purchase of tyres for various vehicles including bullet proof vehicles, ambulances, and operational vehicles directly supports the State House's mandate to provide presidential security coordination, manage State House operations, and provide presidential support services.",0
ERGP7201299,PURCHASE OF STATE HOUSE OPERATIONAL VEHICLES,111001001,STATE HOUSE - HQTRS,,2563096286.0,YES,HIGH,"Purchasing operational vehicles directly supports State House operations, presidential protocols, official engagements, and the coordination of executive functions which are core statutory responsibilities of the State House Headquarters.",0
ERGP7201300,REPLACEMENT OF SUV VEHICLES,111001001,STATE HOUSE - HQTRS,,768928886.0,YES,HIGH,"Replacement of SUV vehicles directly supports the State House's statutory functions of managing presidential protocols, providing security coordination, and maintaining facilities necessary for executive operations.",0
ERGP27202188,MAINTENANCE OF BUILDING/CIVIL INFRASTRUCTURES/MECHANICAL/ELECTRICAL FITTINGS/CLEANING/HORTICULTURAL SERVICES,111001002,STATE HOUSE OPERATIONS - PRESIDENT,,1430518.0,YES,HIGH,"Maintenance of presidential office buildings, infrastructure, and facilities is essential operational support that directly enables the agency to manage day-to-day presidential operations and coordinate presidential functions effectively.",0
ERGP27223783,PROVISION OF ACCOMMODATION AND CO-LOCATED GUEST HOUSES/FURNISHING FOR PRESIDENTIAL CLOSE AIDES/GUEST AT THE SPECIAL DEVELOPMENT LAYOUT,111001002,STATE HOUSE OPERATIONS - PRESIDENT,,384870961.0,YES,HIGH,"Providing accommodation and guest houses for presidential close aides and guests directly supports the agency's mandate to manage presidential staff, coordinate daily activities, and provide operational support for presidential functions.",0
ERGP27223837,"RENOVATION OF SECURITY QUARTERS, STATE HOUSE AUDITORIUM, GYMNASIUM AND PRESIDENTIAL AIDES'S QUARTERS ALONG IBRAHIM TAIWO STREET, ASOKORO ABUJA ( 8",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,34329014.0,YES,HIGH,"Renovating security quarters, auditorium, gymnasium and presidential aides' quarters directly supports the agency's mandate to manage presidential operations, provide operational support, and manage presidential staff facilities.",0
ERGP27223843,"RENOVATION OF PRESCORT BARRACKS AT MPAPE STATE HOUSE OFFICERS MESS BUILDING AND SIGNAL OFFICE ASOKORO, ABUJA",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,35801950.0,PARTIAL,MEDIUM,"While renovating State House Officers Mess Building aligns with managing presidential staff support facilities, renovating Prescort Barracks appears to be primarily a security infrastructure function that extends beyond the agency's core operational support mandate.",50
ERGP7223787,"PROCUREMENT OF OPERATIONAL VEHICLES AT THE PRESIDENTIAL CONFERENCE CAR UNIT (CCU) FLEET, ABUJA",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,89504875.0,YES,HIGH,"Procurement of operational vehicles for the Presidential Conference Car Unit directly supports the agency's mandate to manage presidential movements, logistics, and coordinate daily activities requiring transportation support.",0
ERGP7223791,MONITORING AND EVALUTION OF PROJECTS AND DEVELOPMENT AT THE LOCAL GOVERNMENT LEVEL AND MANAGEMENT OF ALL FORMS OF INTERVENTION AT EACH,111001002,STATE HOUSE OPERATIONS - PRESIDENT,,134257312.0,NO,HIGH,"Monitoring and evaluation of local government projects and interventions is not within the mandate of State House Operations for President, which focuses specifically on managing presidential day-to-day operations, scheduling, and support services rather than local government oversight.",100
ERGP7223831,"PROCUREMENT OF SUVS FOR MR. PRESIDENT AND VICE PRESIDENT
",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,89504875.0,YES,HIGH,"Procurement of SUVs for the President and Vice President directly supports the agency's statutory functions of coordinating presidential movements and logistics, managing presidential travel arrangements, and providing operational support for presidential functions.",0
ERGP7223850,"PURCHASE OF MEDIA EQUIPMENT FOR THE PRESIDENTIAL MEDIA AND PUBLICITY UNIT.
",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,778692.0,YES,HIGH,Purchasing media equipment for the Presidential Media and Publicity Unit directly supports the agency's mandate to coordinate presidential communications and provide operational support for presidential functions.,0
ERGP7223856,"PRESIDENTIAL DIGITAL MEDIA ARCHIVE SET UP
",111001002,STATE HOUSE OPERATIONS - PRESIDENT,,895049.0,YES,HIGH,"Setting up a presidential digital media archive directly supports the agency's mandate to manage presidential records and documentation, coordinate presidential communications, and provide administrative support to the President.",0
ERGP27195096,NATIONAL CENTRE FOR THE COORDINATION OF EARLY WARNING AND RESPONSE MECHANISM,111001003,STATE HOUSE OPERATIONS - VICE PRESIDENT,,79833217.0,NO,HIGH,"The National Centre for the Coordination of Early Warning and Response Mechanism is a specialized national security/disaster management function that falls outside the Vice President's operational support mandate, which focuses on daily operations, scheduling, staff management, and administrative support services.",100
ERGP27201258,"RENOVATION OF VICE PRESIDENT QUARTERS AT STATE HOUSE, PRESIDENTIAL VILLA ABUJA",111001003,STATE HOUSE OPERATIONS - VICE PRESIDENT,,326802645.0,PARTIAL,MEDIUM,"While renovating the Vice President's quarters supports operational effectiveness, the agency's mandate focuses on daily operations and coordination rather than infrastructure development projects.",50
ERGP27223823,"RENOVATION OF VICE PRESIDENT GUESTS HOUSE4 ASOKORO, ABUJA",111001003,STATE HOUSE OPERATIONS - VICE PRESIDENT,,208873576.0,YES,HIGH,"Renovating the Vice President's guest house directly supports the agency's mandate to manage Vice Presidential operations, provide operational support for Vice Presidential functions, and coordinate Vice Presidential meetings and engagements which would require proper guest accommodation facilities.",0
ERGP29223819,"PURCHASE OF PRINTERS, PHOTOCOPIES AND MEDIA EQUIPMENT",111001003,STATE HOUSE OPERATIONS - VICE PRESIDENT,,25875767.0,YES,HIGH,"Printers, photocopiers and media equipment are essential office equipment needed to support Vice Presidential operations, correspondence management, documentation, and daily administrative functions which are core statutory responsibilities of the agency.",0
ERGP23223736,DEVELOPMENT OF ARCHIVING SYSTEM,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,85155000.0,YES,HIGH,"Development of archiving systems directly supports the Office of the Chief of Staff's mandate to manage presidential communications, correspondence, and State House administration operations.",0
ERGP7103864,PURCHASE OF SHREDDING MACHINES,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,2800000.0,YES,HIGH,"Purchase of shredding machines directly supports the agency's mandate to manage presidential communications, official correspondence, and State House operations by providing necessary equipment for secure document disposal in the presidency.",0
ERGP7201346,PURCHASE OF MOTOR VEHICLES,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,199500000.0,YES,HIGH,"Purchase of motor vehicles is essential for the Office of the Chief of Staff's operational mandate to coordinate presidential travels, manage State House operations, and facilitate effective coordination with federal agencies across government.",0
ERGP7223722,PURCHASE OF 2 NOS PHOTOCOPYING MACHINES (XEROX WORK CENTRE C7025 OR C7030) AND 4 NOS PRINTER PHOTOCOPIERS,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,10500000.0,YES,HIGH,"Photocopying machines and printer-photocopiers are essential office equipment needed to support the Office of the Chief of Staff's core functions of managing presidential communications, correspondence, documentation, and administrative operations within the State House.",0
ERGP7223728,ANNUAL RENEWAL/UPGRADE OF COMPUTER SOFTWARE LICENCE,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,31500000.0,YES,HIGH,"Computer software licenses are essential for the Office of the Chief of Staff to effectively coordinate presidency operations, manage presidential communications, oversee State House administration, and facilitate inter-ministerial coordination across government.",0
ERGP7223732,PURCHASE AND SERVICING OF IT EQUIPMENT,111001004,OFFICE OF THE CHIEF OF STAFF TO THE PRESIDENT,,16150859.0,YES,HIGH,"IT equipment purchase and servicing is essential for the Office of the Chief of Staff to effectively manage presidential communications, coordinate with federal agencies, oversee State House operations, and maintain the technological infrastructure required for presidency coordination functions.",0
ERGP25223983,ANNUAL ROUTINE MAINTENANCE OF MEDICAL EQUIPMENTS AT SHMC AND VIP WING OF THE STATE HOUSE CLINIC,111001006,STATE HOUSE MEDICAL CENTRE,,61574553.0,YES,HIGH,"Annual routine maintenance of medical equipment directly aligns with the agency's statutory function to maintain medical facilities and equipment for providing healthcare services to the President, Vice President, and State House personnel.",0
ERGP25223993,"REMODELING AND UPGRADING OF BUILDINGS AND INFRASTRUCTURE AT THE SHMC
",111001006,STATE HOUSE MEDICAL CENTRE,,9346866.0,YES,HIGH,"Remodeling and upgrading buildings and infrastructure at SHMC directly supports the agency's statutory function to maintain medical facilities and equipment for providing healthcare services to the President, Vice President, and State House personnel.",0
ERGP25224001,"PROCUREMENT OF MEDICAL EQUIPMENTS FOR SHMC AND VIP WING
",111001006,STATE HOUSE MEDICAL CENTRE,,213418001.0,YES,HIGH,"The procurement of medical equipment for SHMC and VIP wing directly supports the agency's statutory functions to maintain medical facilities and equipment, ensure medical equipment availability, and provide healthcare services for the President, Vice President and State House personnel.",0
ERGP27102506,"CONSTRUCTION OF 2 BLOCKS OF 24 UNITS 3 BEDROOM FLATS AT THE SHMC.
",111001006,STATE HOUSE MEDICAL CENTRE,,23193515.0,YES,HIGH,"The construction of residential accommodation for medical staff directly supports the agency's mandate to employ qualified doctors and medical specialists and maintain medical facilities to ensure continuous healthcare delivery for the President, Vice President, and State House personnel.",0
ERGP27201361,CONSTRUCTION OF CALL DUTY DOCTORS QUARTERS FOR THE STATE HOUSE MEDICAL CENTRE,111001006,STATE HOUSE MEDICAL CENTRE,,6713383.0,YES,HIGH,Construction of call duty doctors quarters directly supports the agency's mandate to employ qualified doctors and medical specialists while ensuring continuous availability of medical personnel for presidential health security and emergency medical services.,0
ERGP27201367,"FACILITY MANAGEMENT SERVICES AT STATE HOUSE MEDICAL CENTRE
",111001006,STATE HOUSE MEDICAL CENTRE,,23587563.0,YES,HIGH,Facility management services directly support the agency's statutory function to maintain medical facilities and equipment at the State House Medical Centre.,0
ERGP27224006,"PROCUREMENT/INSTALLATION OF I NO LIFT AT THE DENTAL WING OF THE SHMC
",111001006,STATE HOUSE MEDICAL CENTRE,,7983483.0,YES,HIGH,"Installing a lift at the dental wing directly supports the agency's mandate to maintain medical facilities and equipment for providing healthcare services to the President, Vice President, and State House personnel.",0
ERGP27101630,"ROUTINE MAINTENANCE OF STATE HOUSE LAGOS FACILITIES (DODAN BARRACKS, VP RESIDENCE/GUEST HOUSES AT IKOYI, ETC)",111001007,STATE HOUSE LAGOS LIAISON OFFICE,,10305428.0,YES,HIGH,"Routine maintenance of State House Lagos facilities including Dodan Barracks and VP residence directly aligns with the agency's statutory functions to manage presidential facilities in Lagos, manage State House Lagos property, and support Vice President's Lagos activities.",0
ERGP27224014,PROVISION OF FACILITY MANAGEMENT SERVICES AT THE PRESIDENTIAL FACILITIESN LAGOS,111001007,STATE HOUSE LAGOS LIAISON OFFICE,,5004493.0,YES,HIGH,"This budget item directly aligns with the agency's core mandate to manage Marina presidential lodge and other presidential facilities in Lagos as specified in functions (c), (g), and (n).",0
ERGP27225311,COMPLETION OF RENOVATION AND FURNISHING OF STATE HOUSE ANNEX (DODAN BARRACKS) LAGOS,111001007,STATE HOUSE LAGOS LIAISON OFFICE,,98072209.0,YES,HIGH,The completion of renovation and furnishing of State House Annex (Dodan Barracks) Lagos directly aligns with the agency's mandate to manage presidential facilities and maintain State House Lagos property.,0
ERGP29224020,UPGRADE OF ACCESS CONTROL (LAN) HARDWARE IN STATE HOUSE (ID CARD UNIT),111001007,STATE HOUSE LAGOS LIAISON OFFICE,,3138311.0,YES,HIGH,Upgrading access control hardware for ID card systems directly supports the agency's mandate to manage presidential facilities in Lagos and coordinate security for presidential operations.,0
ERGP10201274,"SOLAR POWERED UPS & STREET LIGHTING
",111006001,"NIPSS, KURU",,70000000.0,PARTIAL,MEDIUM,"Solar powered UPS and street lighting could support NIPSS's core training and research operations by providing reliable power infrastructure for its educational facilities, though it's not directly related to the agency's primary mandate of strategic leadership training and policy research.",50
ERGP10201277,"REPLACEMENT OF 43 YEAR OLD UNDERGROUND ELECTRICITY CABLES - ABOUT 10KMS
",111006001,"NIPSS, KURU",,35000000.0,NO,HIGH,"Replacing underground electricity cables is infrastructure maintenance work that falls outside NIPSS's mandate of strategic leadership training, policy research, and advisory functions.",100
ERGP10225309,"PURCHASE OF GENERATING SET
",111006001,"NIPSS, KURU",,44800000.0,YES,HIGH,"A generating set is essential infrastructure needed to ensure reliable power supply for NIPSS's core training programs, research activities, conferences, and residential facilities for the Senior Executive Course participants.",0
ERGP12225302,"MAINTENANCE OF ROADS AND DRAINAGES
",111006001,"NIPSS, KURU",,14000000.0,PARTIAL,MEDIUM,"While road and drainage maintenance is not a core function of NIPSS as a policy research and training institute, it is necessary for maintaining the physical infrastructure of their Kuru campus to support their educational and research activities.",50
ERGP23201261,"RENOVATION OF 40 UNITS OF PARTICIPANTS QRTS
",111006001,"NIPSS, KURU",,31500000.0,YES,HIGH,Renovating participant quarters is essential infrastructure directly supporting NIPSS's core mandate to conduct the Senior Executive Course and train strategic leaders who require residential accommodation during their programs.,0
ERGP23201267,"REHABILITATION OF RESEARCH FELLOWS QTRS
",111006001,"NIPSS, KURU",,31500000.0,YES,HIGH,Rehabilitating research fellows' quarters directly supports NIPSS's core mandate of conducting policy research and housing the research staff who produce strategic studies and policy papers for national development.,0
ERGP23225286,"REHABILITATION OF PARTICIPANTS DINNING HALL
",111006001,"NIPSS, KURU",,14000000.0,YES,HIGH,"Rehabilitating the participants dining hall directly supports NIPSS's core function of conducting the Senior Executive Course and training programs for strategic leaders, as adequate dining facilities are essential infrastructure for residential training programs.",0
ERGP23225295,"MAINTENANCE OF ACOUSTIC ROOFING - AUDITORIUM
",111006001,"NIPSS, KURU",,21605403.0,YES,HIGH,"Maintaining acoustic roofing for the auditorium directly supports NIPSS's core functions of conducting training courses, policy dialogues, conferences, and seminars which require proper acoustic facilities.",0
ERGP23234834,EMPOWERING OF WOMEN & YOUTH IN ORLU-ORSU-ORU EAST FEDERAL CONSTITUENCY IMO STATE.,111006001,"NIPSS, KURU",,143226237.0,NO,HIGH,"This budget item is a constituency-specific empowerment project that falls outside NIPSS's mandate of strategic leadership training, policy research, and national development planning.",100
ERGP23234835,"SENSITIZATION PROGRAMME AGAINST UNDER-AGE GAMBLING AMONG YOUTHS IN ABUJA MUNICIPAL AREA COUNCIL (AMAC) FCT, ABUJA.",111006001,"NIPSS, KURU",,33844256.0,NO,HIGH,"NIPSS is a strategic leadership training and policy research institute, not an agency responsible for local youth gambling sensitization programs in specific municipal areas.",100
ERGP28201278,"CONSTRUTION OF BOREHOLES/ RESERVOIRS - 6 NOS
",111006001,"NIPSS, KURU",,10500000.0,NO,HIGH,"Construction of boreholes/reservoirs is infrastructure development unrelated to NIPSS's core mandate of strategic leadership training, policy research, and development of national strategic frameworks.",100
ERGP29225316,"DIGITIZATION OF WHOLE SYSTEM
",111006001,"NIPSS, KURU",,66500000.0,PARTIAL,MEDIUM,"While digitization could support NIPSS's training, research, and policy development functions by modernizing their systems and improving delivery of strategic leadership programs, the vague nature of ""whole system digitization"" makes it unclear if this specifically advances their core mandate of strategic leadership training and policy research.",50
ERGP30201264,"RESEARCH ON INDUSTRIALIZATION, DIGITAL ECONOMY AND JOB CREATION COVERING 774 LGA'S (N1.68M/LGA)",111006001,"NIPSS, KURU",,31500000.0,YES,HIGH,"This research directly aligns with NIPSS's statutory function to conduct policy research on national development issues, particularly economic development strategies and job creation, which are core areas of their mandate.",0
ERGP30201275,"RESEARCH INTO SOCIO ECONOMIC PROBLEMS
",111006001,"NIPSS, KURU",,35000000.0,YES,HIGH,Research into socio-economic problems directly aligns with NIPSS's statutory functions to conduct policy research on national development issues and study social development and economic growth strategies.,0
ERGP8201271,"EQUIPING OF MEDIA HOUSE
",111006001,"NIPSS, KURU",,14000000.0,PARTIAL,MEDIUM,"While not explicitly listed in statutory functions, equipping a media house could reasonably support NIPSS's mandate to publish policy research papers, organize conferences, and disseminate strategic studies to advance national development discourse.",50
ERGP15112815,"PURCHASE OF COMPUTER SOFTWARE AND HARDWARE
",111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),,710500000.0,YES,HIGH,"Computer software and hardware are essential tools for NFIU's core mandate of analyzing suspicious transactions, processing financial intelligence, and operating sophisticated systems to combat money laundering and terrorism financing.",0
ERGP15191948,"PURCHASE OF SECURITY EQUIPMENT (HARDWARE)
",111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),,70000000.0,YES,HIGH,"Security equipment is essential for NFIU's core mandate of combating money laundering, terrorism financing, and financial crimes, requiring secure hardware systems to analyze suspicious transactions, protect sensitive financial intelligence, and coordinate with law enforcement agencies.",0
ERGP15225567,"PURCHASE OF OFFICE FURNITURE , FITTINGS AND EQUIPMENT FOR THE HEAD OFFICE AND PROPSED TRAINING SCHOOL",111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),,420280929.0,YES,HIGH,"Office furniture, fittings and equipment for headquarters and training school are essential infrastructure supporting NFIU's core mandate of financial intelligence analysis, investigations, and staff capacity building for anti-money laundering operations.",0
ERGP30196433,"PURCHASE OF MOTOR VEHICLES
",111009002,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),,490000000.0,YES,HIGH,"Motor vehicles are necessary operational assets for NFIU staff to conduct field investigations, attend inter-agency collaborations, and carry out financial intelligence gathering activities essential to their money laundering and terrorism financing combat mandate.",0
ERGP10201638,ALTERNATIVE POWER GENERATION - SOLAR,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),,92750000.0,NO,HIGH,"Alternative power generation through solar energy falls outside NEITI's core mandate of promoting transparency and accountability in oil, gas and mining sectors through audits and reconciliation reports.",100
ERGP15201669,RESEARCH STUDY ON ANTI-CORRUPTION PROGRAM,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),,94478896.0,PARTIAL,MEDIUM,"While anti-corruption research could relate to NEITI's transparency and accountability mandate in extractive industries, the budget item is too broad and doesn't specifically target oil, gas, or mining sector corruption which is NEITI's core focus.",50
ERGP15234849,TRAINING AND CAPACITY BUILDING FOR SENATE PUBLIC ACCOUNTS COMMITTEE,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),,45069492.0,NO,HIGH,"Training the Senate Public Accounts Committee falls outside NEITI's mandate which is specifically focused on transparency and accountability in extractive industries (oil, gas, mining), not general legislative capacity building.",100
ERGP2168035,OIL AND GAS INDUSTRY AUDIT PROJECT,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),,136954169.0,YES,HIGH,"Conducting audits of the oil and gas industry directly aligns with NEITI's core statutory function to audit oil, gas and mining sector revenues and promote transparency in extractive industries.",0
ERGP27195103,PURCHASE OF FURNITURE AND FITTINGS FOR NEWLY ACQUIRED OFFICE BUILDING,111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),,78274789.0,YES,HIGH,Purchasing furniture and fittings for a newly acquired office building is a necessary administrative expense that directly supports NEITI's operational capacity to carry out its core mandate of promoting transparency and conducting audits in extractive industries.,0
